codigo_region,nombre_region,codigo_provincia,nombre_provincia,codigo_comuna,nombre_comuna,poblacion,pobreza_personas,pobreza_porcentaje,pobreza_porcentaje_inf,pobreza_porcentaje_sup,presencia_de_la_comuna_en_la_muestra_casen,tipo_de_estimacion_sae
16,Ñuble,161,Diguillín,16103,Chillán Viejo,35743,8520.222508322493,0.2383745770730631,0.1961338165423306,0.2806153376037955,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16104,El Carmen,12184,3617.649305706434,0.2969180323133974,0.2422152379079065,0.3516208267188883,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16105,Pemuco,8580,2127.111149705485,0.2479150524132267,0.1920059479105762,0.3038241569158772,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16106,Pinto,12207,3591.212959472884,0.2941929187738907,0.2378757901455703,0.3505100474022111,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16107,Quillón,19358,5142.080439569665,0.2656307696853841,0.2161723992585572,0.315089140112211,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16108,San Ignacio,16594,5813.530540466354,0.3503393118275493,0.3008105403674058,0.3998680832876929,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,161,Diguillín,16109,Yungay,18850,4835.116204748081,0.2565048384481741,0.2079725829556312,0.305037093940717,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,162,Itata,16201,Quirihue,12251,3337.944433654651,0.2724630180111543,0.2256100409176037,0.3193159951047049,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,162,Itata,16202,Cobquecura,5225,1496.013695867088,0.2863184106922655,0.2316285552521807,0.3410082661323504,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,162,Itata,16203,Coelemu,16909,3843.203747657457,0.2272874651166513,0.1814733847540357,0.2731015454792669,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,162,Itata,16204,Ninhue,5352,1537.898511160476,0.2873502449851412,0.2357292361702448,0.3389712538000377,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,162,Itata,16205,Portezuelo,4867,1185.218013299585,0.2435212683993394,0.1863603390887135,0.3006821977099653,Sí,Sintética
16,Ñuble,162,Itata,16206,Ranquil,6292,1648.651985351405,0.2620235196044827,0.2090124587123187,0.3150345804966467,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,162,Itata,16207,Trehuaco,5776,1328.14293841223,0.2299416444619513,0.1818564422559835,0.278026846667919,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,163,Punilla,16301,San Carlos,57133,17164.7404879442,0.300434783539184,0.2653419575219529,0.3355276095564151,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,163,Punilla,16302,Coihueco,29122,6950.544987535452,0.238669905485044,0.1956140510179793,0.2817257599521088,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,163,Punilla,16303,Ñiquén,11529,2886.95432586705,0.2504080428369373,0.1961739173858299,0.3046421682880447,Sí,Directa y Sintética (Fay-Herriot)
16,Ñuble,163,Punilla,16304,San Fabián,4800,1328.992014504992,0.2768733363552066,0.2192694349188924,0.3344772377915208,Sí,Sintética
16,Ñuble,163,Punilla,16305,San Nicolás,12524,2729.79798913874,0.2179653456674178,0.1692157874653905,0.2667149038694451,Sí,Directa y Sintética (Fay-Herriot)
